key,scientificName,decimalLatitude,decimalLongitude,issues
2914527450,Polyommatus coridon (Poda 1761),51.259562,-0.317453,fpwktinv
2914529684,Polyommatus coridon (Poda 1761),52.037838,-0.055106,fpwktinv
2914535710,Polyommatus coridon (Poda 1761),51.241994,-0.346748,fpwktinv
2914538254,Polyommatus coridon (Poda 1761),51.801977,-2.197183,fpwktinv
2914547634,Polyommatus coridon (Poda 1761),51.10851,-1.451438,fpwktinv
2914549968,Polyommatus coridon (Poda 1761),50.658704,-1.41425,fpwktinv
2914557743,Polyommatus coridon (Poda 1761),51.721006,-2.225783,fpwktinv
2914570197,Polyommatus coridon (Poda 1761),51.06271,-1.295007,fpwktinv
2914577010,Polyommatus coridon (Poda 1761),51.478269,-2.210181,fpwktinv
2914586817,Polyommatus coridon (Poda 1761),51.648798,-2.34105,fpwktinv
2914593514,Polyommatus coridon (Poda 1761),51.360206,0.576829,fpwktinv
2914594009,Polyommatus coridon (Poda 1761),51.662485,-0.938749,fpwktinv
2914602073,Polyommatus coridon (Poda 1761),52.237004,0.363682,fpwktinv
2914616992,Polyommatus coridon (Poda 1761),51.424492,-1.936668,fpwktinv
2914617456,Polyommatus coridon (Poda 1761),51.775088,-2.139091,fpwktinv
2914618441,Polyommatus coridon (Poda 1761),50.901027,-0.401518,fpwktinv
2914621802,Polyommatus coridon (Poda 1761),50.845896,-0.318173,fpwktinv
2914621818,Polyommatus coridon (Poda 1761),50.876188,0.038279,fpwktinv
2914634526,Polyommatus coridon (Poda 1761),51.250368,-0.30346,fpwktinv
2914634915,Polyommatus coridon (Poda 1761),51.648798,-2.34105,fpwktinv
2914652233,Polyommatus coridon (Poda 1761),51.133731,1.350474,fpwktinv
2914658479,Polyommatus coridon (Poda 1761),51.062624,-1.280738,fpwktinv
2914663161,Polyommatus coridon (Poda 1761),51.369504,0.562983,fpwktinv
2914666636,Polyommatus coridon (Poda 1761),51.292686,-0.129788,fpwktinv
2914667510,Polyommatus coridon (Poda 1761),51.250368,-0.30346,fpwktinv
2914679083,Polyommatus coridon (Poda 1761),51.235307,-0.518882,fpwktinv
2914683883,Polyommatus coridon (Poda 1761),51.478269,-2.210181,fpwktinv
2914691370,Polyommatus coridon (Poda 1761),50.603493,-1.202972,fpwktinv
2914691897,Polyommatus coridon (Poda 1761),51.406524,-1.979823,fpwktinv
2914696831,Polyommatus coridon (Poda 1761),51.302575,-0.18677,fpwktinv
2914698469,Polyommatus coridon (Poda 1761),51.684675,-2.370249,fpwktinv
2914708351,Polyommatus coridon (Poda 1761),51.225007,-0.418963,fpwktinv
2914710356,Polyommatus coridon (Poda 1761),50.956811,-2.165105,fpwktinv
2914711153,Polyommatus coridon (Poda 1761),50.893797,-2.207536,fpwktinv
2914722860,Polyommatus coridon (Poda 1761),50.854263,-0.27525,fpwktinv
2914724443,Polyommatus coridon (Poda 1761),51.679788,-0.866026,fpwktinv
2914735345,Polyommatus coridon (Poda 1761),50.876188,0.038279,fpwktinv
2914736612,Polyommatus coridon (Poda 1761),51.141886,1.379664,fpwktinv
2914737802,Polyommatus coridon (Poda 1761),51.478269,-2.210181,fpwktinv
2914740234,Polyommatus coridon (Poda 1761),51.300027,-0.029073,fpwktinv
2914744148,Polyommatus coridon (Poda 1761),51.062624,-1.280738,fpwktinv
2914744647,Polyommatus coridon (Poda 1761),51.847059,-2.095763,fpwktinv
2914751589,Polyommatus coridon (Poda 1761),51.775088,-2.139091,fpwktinv
2914752318,Polyommatus coridon (Poda 1761),50.603396,-1.188843,fpwktinv
2914754142,Polyommatus coridon (Poda 1761),51.171084,0.966865,fpwktinv
2914760620,Polyommatus coridon (Poda 1761),51.369504,0.562983,fpwktinv
2914762075,Polyommatus coridon (Poda 1761),50.757588,0.132374,fpwktinv
2914762084,Polyommatus coridon (Poda 1761),51.801977,-2.197183,fpwktinv
2914770196,Polyommatus coridon (Poda 1761),51.062624,-1.280738,fpwktinv
2914772250,Polyommatus coridon (Poda 1761),51.333228,-1.434408,fpwktinv
2914782594,Polyommatus coridon (Poda 1761),51.379473,-1.864889,fpwktinv
2914785404,Polyommatus coridon (Poda 1761),51.634122,-0.794918,fpwktinv
2914787097,Polyommatus coridon (Poda 1761),51.235487,-0.5332,fpwktinv
2914794122,Polyommatus coridon (Poda 1761),51.235125,-0.504563,fpwktinv
2914795369,Polyommatus coridon (Poda 1761),51.173254,1.224558,fpwktinv
2914795906,Polyommatus coridon (Poda 1761),51.250368,-0.30346,fpwktinv
2914797444,Polyommatus coridon (Poda 1761),51.044813,-1.309543,fpwktinv
2914798989,Polyommatus coridon (Poda 1761),51.634122,-0.794918,fpwktinv
2914800967,Polyommatus coridon (Poda 1761),51.235307,-0.518882,fpwktinv
2914819826,Polyommatus coridon (Poda 1761),50.603493,-1.202972,fpwktinv
2914827218,Polyommatus coridon (Poda 1761),51.78617,-0.718382,fpwktinv
2914828022,Polyommatus coridon (Poda 1761),51.721006,-2.225783,fpwktinv
2914834731,Polyommatus coridon (Poda 1761),51.370445,-1.836184,fpwktinv
2914835240,Polyommatus coridon (Poda 1761),51.062624,-1.280738,fpwktinv
2914842410,Polyommatus coridon (Poda 1761),51.369504,0.562983,fpwktinv
2914844635,Polyommatus coridon (Poda 1761),51.424492,-1.936668,fpwktinv
2914855206,Polyommatus coridon (Poda 1761),50.854263,-0.27525,fpwktinv
2914858985,Polyommatus coridon (Poda 1761),51.241994,-0.346748,fpwktinv
2914859791,Polyommatus coridon (Poda 1761),51.062624,-1.280738,fpwktinv
2914866286,Polyommatus coridon (Poda 1761),50.974896,-1.937279,fpwktinv
2914867371,Polyommatus coridon (Poda 1761),51.684675,-2.370249,fpwktinv
2914867595,Polyommatus coridon (Poda 1761),50.91419,-0.742478,fpwktinv
2914871286,Polyommatus coridon (Poda 1761),51.233407,-0.375704,fpwktinv
2914872586,Polyommatus coridon (Poda 1761),51.036066,-1.352459,fpwktinv
2914879365,Polyommatus coridon (Poda 1761),51.338745,-0.1997,fpwktinv
2914879454,Polyommatus coridon (Poda 1761),50.956811,-2.165105,fpwktinv
2914880419,Polyommatus coridon (Poda 1761),51.847059,-2.095763,fpwktinv
2914882630,Polyommatus coridon (Poda 1761),51.044813,-1.309543,fpwktinv
2914885318,Polyommatus coridon (Poda 1761),51.300027,-0.029073,fpwktinv
2914886096,Polyommatus coridon (Poda 1761),51.226853,-0.562118,fpwktinv
2914898634,Polyommatus coridon (Poda 1761),50.854647,-1.11346,fpwktinv
2914903317,Polyommatus coridon (Poda 1761),50.842633,-0.105228,fpwktinv
2914904903,Polyommatus coridon (Poda 1761),51.333228,-1.434408,fpwktinv
2914911895,Polyommatus coridon (Poda 1761),51.370445,-1.836184,fpwktinv
2914917907,Polyommatus coridon (Poda 1761),50.876188,0.038279,fpwktinv
2914941155,Polyommatus coridon (Poda 1761),51.360206,0.576829,fpwktinv
2914946145,Polyommatus coridon (Poda 1761),51.133731,1.350474,fpwktinv
2914948220,Polyommatus coridon (Poda 1761),51.469251,-2.224536,fpwktinv
2914949640,Polyommatus coridon (Poda 1761),51.262577,-2.137536,fpwktinv
2914957799,Polyommatus coridon (Poda 1761),51.062624,-1.280738,fpwktinv
2914960483,Polyommatus coridon (Poda 1761),51.233407,-0.375704,fpwktinv
2914965404,Polyommatus coridon (Poda 1761),51.919025,-2.008677,fpwktinv
2914966156,Polyommatus coridon (Poda 1761),51.311562,-0.186415,fpwktinv
2914967692,Polyommatus coridon (Poda 1761),51.648798,-2.34105,fpwktinv
2914983627,Polyommatus coridon (Poda 1761),51.919025,-2.008677,fpwktinv
2914990098,Polyommatus coridon (Poda 1761),51.733151,-0.806767,fpwktinv
2914998310,Polyommatus coridon (Poda 1761),51.22539,-0.447593,fpwktinv
2915002907,Polyommatus coridon (Poda 1761),51.648798,-2.34105,fpwktinv
2915032765,Polyommatus coridon (Poda 1761),51.133731,1.350474,fpwktinv
2915038521,Polyommatus coridon (Poda 1761),50.854263,-0.27525,fpwktinv
2915045695,Polyommatus coridon (Poda 1761),51.847059,-2.095763,fpwktinv
2915058884,Polyommatus coridon (Poda 1761),50.831023,-2.051066,fpwktinv
2915059056,Polyommatus coridon (Poda 1761),51.171084,0.966865,fpwktinv
2915060020,Polyommatus coridon (Poda 1761),51.171084,0.966865,fpwktinv
2915066473,Polyommatus coridon (Poda 1761),51.369504,0.562983,fpwktinv
2915072690,Polyommatus coridon (Poda 1761),51.10851,-1.451438,fpwktinv
2915079229,Polyommatus coridon (Poda 1761),51.487267,-1.79256,fpwktinv
2915081891,Polyommatus coridon (Poda 1761),51.605913,-0.680142,fpwktinv
2915089840,Polyommatus coridon (Poda 1761),51.241994,-0.346748,fpwktinv
2915096214,Polyommatus coridon (Poda 1761),51.424492,-1.936668,fpwktinv
2915102791,Polyommatus coridon (Poda 1761),51.171084,0.966865,fpwktinv
2915104440,Polyommatus coridon (Poda 1761),50.998721,-1.13922,fpwktinv
2915107504,Polyommatus coridon (Poda 1761),51.2252,-0.433278,fpwktinv
2915109672,Polyommatus coridon (Poda 1761),51.327938,-0.085292,fpwktinv
2915115441,Polyommatus coridon (Poda 1761),51.233407,-0.375704,fpwktinv
2915116404,Polyommatus coridon (Poda 1761),51.22539,-0.447593,fpwktinv
2915117779,Polyommatus coridon (Poda 1761),51.044813,-1.309543,fpwktinv
2915130994,Polyommatus coridon (Poda 1761),51.241994,-0.346748,fpwktinv
2915158050,Polyommatus coridon (Poda 1761),50.658704,-1.41425,fpwktinv
2915165513,Polyommatus coridon (Poda 1761),51.062624,-1.280738,fpwktinv
2915183361,Polyommatus coridon (Poda 1761),51.338745,-0.1997,fpwktinv
2915190421,Polyommatus coridon (Poda 1761),50.864679,-0.37434,fpwktinv
2915191260,Polyommatus coridon (Poda 1761),51.235307,-0.518882,fpwktinv
2915195117,Polyommatus coridon (Poda 1761),51.294675,-0.258797,fpwktinv
2915210050,Polyommatus coridon (Poda 1761),51.062624,-1.280738,fpwktinv
2915214887,Polyommatus coridon (Poda 1761),51.919025,-2.008677,fpwktinv
2915223888,Polyommatus coridon (Poda 1761),50.551405,-2.445985,fpwktinv
2915223963,Polyommatus coridon (Poda 1761),50.603493,-1.202972,fpwktinv
2915224065,Polyommatus coridon (Poda 1761),51.733151,-0.806767,fpwktinv
2915225694,Polyommatus coridon (Poda 1761),50.801468,0.191141,fpwktinv
2915227719,Polyommatus coridon (Poda 1761),50.864679,-0.37434,fpwktinv
2915229116,Polyommatus coridon (Poda 1761),50.998721,-1.13922,fpwktinv
2915229132,Polyommatus coridon (Poda 1761),51.233407,-0.375704,fpwktinv
2915229185,Polyommatus coridon (Poda 1761),51.036066,-1.352459,fpwktinv
2915231017,Polyommatus coridon (Poda 1761),51.648798,-2.34105,fpwktinv
2915239667,Polyommatus coridon (Poda 1761),51.22539,-0.447593,fpwktinv
2915244020,Polyommatus coridon (Poda 1761),51.648798,-2.34105,fpwktinv
2915248506,Polyommatus coridon (Poda 1761),51.874026,-0.54157,fpwktinv
2915249942,Polyommatus coridon (Poda 1761),51.226853,-0.562118,fpwktinv
2915259526,Polyommatus coridon (Poda 1761),50.974848,-2.122439,fpwktinv
2915271760,Polyommatus coridon (Poda 1761),51.226853,-0.562118,fpwktinv
2915273990,Polyommatus coridon (Poda 1761),50.980305,-1.08258,fpwktinv
2915276752,Polyommatus coridon (Poda 1761),51.812155,-0.630607,fpwktinv
2915278930,Polyommatus coridon (Poda 1761),51.679788,-0.866026,fpwktinv
2915285136,Polyommatus coridon (Poda 1761),51.235307,-0.518882,fpwktinv
2915286901,Polyommatus coridon (Poda 1761),52.149732,0.227496,fpwktinv
2915290035,Polyommatus coridon (Poda 1761),51.044813,-1.309543,fpwktinv
2915296999,Polyommatus coridon (Poda 1761),52.037597,-0.040536,fpwktinv
2915297570,Polyommatus coridon (Poda 1761),51.733151,-0.806767,fpwktinv
2915308168,Polyommatus coridon (Poda 1761),51.369504,0.562983,fpwktinv
2915310886,Polyommatus coridon (Poda 1761),51.679788,-0.866026,fpwktinv
2915319477,Polyommatus coridon (Poda 1761),51.540955,-1.676964,fpwktinv
2915319528,Polyommatus coridon (Poda 1761),51.06271,-1.295007,fpwktinv
2915344829,Polyommatus coridon (Poda 1761),51.062624,-1.280738,fpwktinv
2915347092,Polyommatus coridon (Poda 1761),51.173254,1.224558,fpwktinv
2915349784,Polyommatus coridon (Poda 1761),51.233407,-0.375704,fpwktinv
2915350387,Polyommatus coridon (Poda 1761),51.062624,-1.280738,fpwktinv
2915363309,Polyommatus coridon (Poda 1761),51.406282,-2.238604,fpwktinv
2915370264,Polyommatus coridon (Poda 1761),51.062535,-1.266469,fpwktinv
2915374144,Polyommatus coridon (Poda 1761),51.133731,1.350474,fpwktinv
2915374851,Polyommatus coridon (Poda 1761),51.74214,-0.806531,fpwktinv
2915375849,Polyommatus coridon (Poda 1761),50.974896,-1.937279,fpwktinv
2915377727,Polyommatus coridon (Poda 1761),51.235125,-0.504563,fpwktinv
2915384273,Polyommatus coridon (Poda 1761),51.233407,-0.375704,fpwktinv
2915386911,Polyommatus coridon (Poda 1761),51.733151,-0.806767,fpwktinv
2915391619,Polyommatus coridon (Poda 1761),51.721006,-2.225783,fpwktinv
2915396001,Polyommatus coridon (Poda 1761),51.684675,-2.370249,fpwktinv
2915397934,Polyommatus coridon (Poda 1761),51.062624,-1.280738,fpwktinv
2915400688,Polyommatus coridon (Poda 1761),51.141886,1.379664,fpwktinv
2915407678,Polyommatus coridon (Poda 1761),51.300027,-0.029073,fpwktinv
2915413167,Polyommatus coridon (Poda 1761),51.721006,-2.225783,fpwktinv
2915416827,Polyommatus coridon (Poda 1761),51.338745,-0.1997,fpwktinv
2915425625,Polyommatus coridon (Poda 1761),51.801977,-2.197183,fpwktinv
2915425703,Polyommatus coridon (Poda 1761),51.062624,-1.280738,fpwktinv
2915426397,Polyommatus coridon (Poda 1761),51.333228,-1.434408,fpwktinv
2915428607,Polyommatus coridon (Poda 1761),51.233407,-0.375704,fpwktinv
2915431588,Polyommatus coridon (Poda 1761),51.2252,-0.433278,fpwktinv
2915434757,Polyommatus coridon (Poda 1761),51.2252,-0.433278,fpwktinv
2915440654,Polyommatus coridon (Poda 1761),51.327938,-0.085292,fpwktinv
2915450609,Polyommatus coridon (Poda 1761),51.235487,-0.5332,fpwktinv
2915455956,Polyommatus coridon (Poda 1761),51.874026,-0.54157,fpwktinv
2915468385,Polyommatus coridon (Poda 1761),51.801977,-2.197183,fpwktinv
2915474241,Polyommatus coridon (Poda 1761),50.658704,-1.41425,fpwktinv
2915479414,Polyommatus coridon (Poda 1761),51.22539,-0.447593,fpwktinv
2915481333,Polyommatus coridon (Poda 1761),51.235125,-0.504563,fpwktinv
2915486961,Polyommatus coridon (Poda 1761),51.802997,-0.616381,fpwktinv
2915487602,Polyommatus coridon (Poda 1761),51.360206,0.576829,fpwktinv
2915488606,Polyommatus coridon (Poda 1761),51.044813,-1.309543,fpwktinv
2915490301,Polyommatus coridon (Poda 1761),51.173254,1.224558,fpwktinv
2915493176,Polyommatus coridon (Poda 1761),51.311562,-0.186415,fpwktinv
2915495849,Polyommatus coridon (Poda 1761),51.159424,1.395252,fpwktinv
2915496498,Polyommatus coridon (Poda 1761),51.062624,-1.280738,fpwktinv
2915498257,Polyommatus coridon (Poda 1761),51.062535,-1.266469,fpwktinv
2915501902,Polyommatus coridon (Poda 1761),51.141886,1.379664,fpwktinv
2915503099,Polyommatus coridon (Poda 1761),51.235125,-0.504563,fpwktinv
2915503794,Polyommatus coridon (Poda 1761),51.159424,1.395252,fpwktinv
2915504973,Polyommatus coridon (Poda 1761),51.311562,-0.186415,fpwktinv
2915509942,Polyommatus coridon (Poda 1761),51.86508,-1.994144,fpwktinv
2915513621,Polyommatus coridon (Poda 1761),51.177377,1.396572,fpwktinv
2915521621,Polyommatus coridon (Poda 1761),51.662485,-0.938749,fpwktinv
2915522663,Polyommatus coridon (Poda 1761),51.036066,-1.352459,fpwktinv
2915528225,Polyommatus coridon (Poda 1761),51.103375,1.148254,fpwktinv
2915536810,Polyommatus coridon (Poda 1761),50.603396,-1.188843,fpwktinv
2915543348,Polyommatus coridon (Poda 1761),51.793051,-2.153646,fpwktinv
2915551053,Polyommatus coridon (Poda 1761),51.684675,-2.370249,fpwktinv
2915553294,Polyommatus coridon (Poda 1761),51.648798,-2.34105,fpwktinv
2915555140,Polyommatus coridon (Poda 1761),51.424492,-1.936668,fpwktinv
2915564442,Polyommatus coridon (Poda 1761),50.854263,-0.27525,fpwktinv
2915580075,Polyommatus coridon (Poda 1761),51.919025,-2.008677,fpwktinv
2915588378,Polyommatus coridon (Poda 1761),51.226853,-0.562118,fpwktinv
2915597176,Polyommatus coridon (Poda 1761),51.2252,-0.433278,fpwktinv
2915599000,Polyommatus coridon (Poda 1761),51.103375,1.148254,fpwktinv
2915605737,Polyommatus coridon (Poda 1761),50.876188,0.038279,fpwktinv
2915609627,Polyommatus coridon (Poda 1761),51.10851,-1.451438,fpwktinv
2915622511,Polyommatus coridon (Poda 1761),51.379473,-1.864889,fpwktinv
2915622724,Polyommatus coridon (Poda 1761),51.520398,-1.15825,fpwktinv
2915623220,Polyommatus coridon (Poda 1761),50.876188,0.038279,fpwktinv
2915630349,Polyommatus coridon (Poda 1761),52.037838,-0.055106,fpwktinv
2915631838,Polyommatus coridon (Poda 1761),51.478269,-2.210181,fpwktinv
2915664469,Polyommatus coridon (Poda 1761),51.919025,-2.008677,fpwktinv
2915673379,Polyommatus coridon (Poda 1761),50.876188,0.038279,fpwktinv
2915693488,Polyommatus coridon (Poda 1761),51.141886,1.379664,fpwktinv
2915703268,Polyommatus coridon (Poda 1761),50.854647,-1.11346,fpwktinv
2915710562,Polyommatus coridon (Poda 1761),50.901027,-0.401518,fpwktinv
2915731931,Polyommatus coridon (Poda 1761),51.260322,-2.73944,fpwktinv
2915732676,Polyommatus coridon (Poda 1761),50.974896,-1.937279,fpwktinv
2915733728,Polyommatus coridon (Poda 1761),51.302575,-0.18677,fpwktinv
2915736255,Polyommatus coridon (Poda 1761),51.303449,-0.244119,fpwktinv
2915738837,Polyommatus coridon (Poda 1761),50.854647,-1.11346,fpwktinv
2915748360,Polyommatus coridon (Poda 1761),50.603396,-1.188843,fpwktinv
2915749925,Polyommatus coridon (Poda 1761),51.159424,1.395252,fpwktinv
2915750848,Polyommatus coridon (Poda 1761),51.801977,-2.197183,fpwktinv
2915753074,Polyommatus coridon (Poda 1761),50.998721,-1.13922,fpwktinv
2915757833,Polyommatus coridon (Poda 1761),51.262577,-2.137536,fpwktinv
2915759158,Polyommatus coridon (Poda 1761),51.684675,-2.370249,fpwktinv
2915770580,Polyommatus coridon (Poda 1761),51.360206,0.576829,fpwktinv
2915779539,Polyommatus coridon (Poda 1761),51.775088,-2.139091,fpwktinv
2915779716,Polyommatus coridon (Poda 1761),51.662485,-0.938749,fpwktinv
2915780748,Polyommatus coridon (Poda 1761),50.864679,-0.37434,fpwktinv
2915781717,Polyommatus coridon (Poda 1761),51.684675,-2.370249,fpwktinv
2915791734,Polyommatus coridon (Poda 1761),50.551405,-2.445985,fpwktinv
2915805111,Polyommatus coridon (Poda 1761),51.241994,-0.346748,fpwktinv
2915811890,Polyommatus coridon (Poda 1761),51.260322,-2.73944,fpwktinv
2915813675,Polyommatus coridon (Poda 1761),51.044813,-1.309543,fpwktinv
2915814905,Polyommatus coridon (Poda 1761),50.974848,-2.122439,fpwktinv
2915816160,Polyommatus coridon (Poda 1761),51.173254,1.224558,fpwktinv
2915816748,Polyommatus coridon (Poda 1761),51.250368,-0.30346,fpwktinv
2915818669,Polyommatus coridon (Poda 1761),52.176406,0.243455,fpwktinv
2915825080,Polyommatus coridon (Poda 1761),51.141886,1.379664,fpwktinv
2915827169,Polyommatus coridon (Poda 1761),50.854315,-1.070846,fpwktinv
2915833828,Polyommatus coridon (Poda 1761),51.919025,-2.008677,fpwktinv
2915834816,Polyommatus coridon (Poda 1761),50.603396,-1.188843,fpwktinv
2915837150,Polyommatus coridon (Poda 1761),50.551405,-2.445985,fpwktinv
2915838215,Polyommatus coridon (Poda 1761),51.10851,-1.451438,fpwktinv
2915838722,Polyommatus coridon (Poda 1761),51.2252,-0.433278,fpwktinv
2915840069,Polyommatus coridon (Poda 1761),51.478269,-2.210181,fpwktinv
2915856005,Polyommatus coridon (Poda 1761),51.100508,-1.737167,fpwktinv
2915867278,Polyommatus coridon (Poda 1761),51.775088,-2.139091,fpwktinv
2915872938,Polyommatus coridon (Poda 1761),51.260411,-2.72511,fpwktinv
2915873487,Polyommatus coridon (Poda 1761),50.658704,-1.41425,fpwktinv
2915884981,Polyommatus coridon (Poda 1761),51.311562,-0.186415,fpwktinv
2915887808,Polyommatus coridon (Poda 1761),50.998721,-1.13922,fpwktinv
2915898164,Polyommatus coridon (Poda 1761),50.603493,-1.202972,fpwktinv
2915902759,Polyommatus coridon (Poda 1761),50.998721,-1.13922,fpwktinv
2915907879,Polyommatus coridon (Poda 1761),51.33573,-0.013186,fpwktinv
2915910936,Polyommatus coridon (Poda 1761),52.176406,0.243455,fpwktinv
2915912872,Polyommatus coridon (Poda 1761),50.59722,-1.966038,fpwktinv
2915925873,Polyommatus coridon (Poda 1761),50.864679,-0.37434,fpwktinv
2915945809,Polyommatus coridon (Poda 1761),51.171084,0.966865,fpwktinv
2915955938,Polyommatus coridon (Poda 1761),51.327938,-0.085292,fpwktinv
2915956023,Polyommatus coridon (Poda 1761),51.919025,-2.008677,fpwktinv
2915957603,Polyommatus coridon (Poda 1761),50.542466,-2.431788,fpwktinv
2915959844,Polyommatus coridon (Poda 1761),51.662614,-0.953204,fpwktinv
2915960634,Polyommatus coridon (Poda 1761),51.919025,-2.008677,fpwktinv
2915961736,Polyommatus coridon (Poda 1761),51.260411,-2.72511,fpwktinv
2915974049,Polyommatus coridon (Poda 1761),50.658704,-1.41425,fpwktinv
2915974571,Polyommatus coridon (Poda 1761),51.250368,-0.30346,fpwktinv
2915985203,Polyommatus coridon (Poda 1761),51.250368,-0.30346,fpwktinv
2915994709,Polyommatus coridon (Poda 1761),51.329097,0.345397,fpwktinv
2915997045,Polyommatus coridon (Poda 1761),50.658704,-1.41425,fpwktinv
2915998045,Polyommatus coridon (Poda 1761),51.250368,-0.30346,fpwktinv
2916003534,Polyommatus coridon (Poda 1761),51.812155,-0.630607,fpwktinv
2916016509,Polyommatus coridon (Poda 1761),51.250368,-0.30346,fpwktinv
2916018732,Polyommatus coridon (Poda 1761),50.876188,0.038279,fpwktinv
2916020978,Polyommatus coridon (Poda 1761),51.250368,-0.30346,fpwktinv
2916022918,Polyommatus coridon (Poda 1761),51.250368,-0.30346,fpwktinv
2916023215,Polyommatus coridon (Poda 1761),51.260411,-2.72511,fpwktinv
2916032027,Polyommatus coridon (Poda 1761),50.911755,-2.22184,fpwktinv
2916033153,Polyommatus coridon (Poda 1761),51.311562,-0.186415,fpwktinv
2916040872,Polyommatus coridon (Poda 1761),50.900634,-0.373088,fpwktinv
2916046112,Polyommatus coridon (Poda 1761),51.802997,-0.616381,fpwktinv
2916048874,Polyommatus coridon (Poda 1761),51.369504,0.562983,fpwktinv
2916059382,Polyommatus coridon (Poda 1761),50.658704,-1.41425,fpwktinv
2916063350,Polyommatus coridon (Poda 1761),51.919025,-2.008677,fpwktinv
2916070180,Polyommatus coridon (Poda 1761),50.956811,-2.165105,fpwktinv
2916074785,Polyommatus coridon (Poda 1761),51.062624,-1.280738,fpwktinv
2916079326,Polyommatus coridon (Poda 1761),51.159424,1.395252,fpwktinv
2916085640,Polyommatus coridon (Poda 1761),51.648798,-2.34105,fpwktinv
2916100968,Polyommatus coridon (Poda 1761),51.171084,0.966865,fpwktinv
2916102953,Polyommatus coridon (Poda 1761),51.605913,-0.680142,fpwktinv
2916117969,Polyommatus coridon (Poda 1761),51.10851,-1.451438,fpwktinv
2916118753,Polyommatus coridon (Poda 1761),51.847059,-2.095763,fpwktinv
2916127056,Polyommatus coridon (Poda 1761),51.062624,-1.280738,fpwktinv
2916132419,Polyommatus coridon (Poda 1761),51.235487,-0.5332,fpwktinv
2916135105,Polyommatus coridon (Poda 1761),50.658704,-1.41425,fpwktinv
2916148258,Polyommatus coridon (Poda 1761),51.469251,-2.224536,fpwktinv
2916152214,Polyommatus coridon (Poda 1761),51.759516,-0.748115,fpwktinv
2916167919,Polyommatus coridon (Poda 1761),51.036066,-1.352459,fpwktinv
2916170424,Polyommatus coridon (Poda 1761),51.313369,0.229794,fpwktinv
2916177340,Polyommatus coridon (Poda 1761),50.658704,-1.41425,fpwktinv
2916183870,Polyommatus coridon (Poda 1761),51.750832,-0.777329,fpwktinv
2916187255,Polyommatus coridon (Poda 1761),50.854315,-1.070846,fpwktinv
2916187750,Polyommatus coridon (Poda 1761),51.33573,-0.013186,fpwktinv
2916189962,Polyommatus coridon (Poda 1761),50.956811,-2.165105,fpwktinv
2916190787,Polyommatus coridon (Poda 1761),50.980305,-1.08258,fpwktinv
2916191870,Polyommatus coridon (Poda 1761),51.241994,-0.346748,fpwktinv
2916200234,Polyommatus coridon (Poda 1761),50.965895,-1.923051,fpwktinv
2916200734,Polyommatus coridon (Poda 1761),50.980305,-1.08258,fpwktinv
2916208054,Polyommatus coridon (Poda 1761),51.159424,1.395252,fpwktinv
2916217898,Polyommatus coridon (Poda 1761),50.929949,-2.022716,fpwktinv
2916218216,Polyommatus coridon (Poda 1761),51.22539,-0.447593,fpwktinv
2916218324,Polyommatus coridon (Poda 1761),51.379473,-1.864889,fpwktinv
2916233888,Polyommatus coridon (Poda 1761),50.956811,-2.165105,fpwktinv
2916236061,Polyommatus coridon (Poda 1761),51.251508,-2.710641,fpwktinv
2916240254,Polyommatus coridon (Poda 1761),51.662485,-0.938749,fpwktinv
2916241359,Polyommatus coridon (Poda 1761),51.313369,0.229794,fpwktinv
2916241717,Polyommatus coridon (Poda 1761),51.233407,-0.375704,fpwktinv
2916243051,Polyommatus coridon (Poda 1761),50.801468,0.191141,fpwktinv
2916244765,Polyommatus coridon (Poda 1761),51.235125,-0.504563,fpwktinv
2916255251,Polyommatus coridon (Poda 1761),51.847059,-2.095763,fpwktinv
2916259773,Polyommatus coridon (Poda 1761),50.876188,0.038279,fpwktinv
2916274655,Polyommatus coridon (Poda 1761),51.06271,-1.295007,fpwktinv
2916280797,Polyommatus coridon (Poda 1761),51.684675,-2.370249,fpwktinv
2916292135,Polyommatus coridon (Poda 1761),51.260411,-2.72511,fpwktinv
2916295640,Polyommatus coridon (Poda 1761),52.037838,-0.055106,fpwktinv
2916308983,Polyommatus coridon (Poda 1761),51.74214,-0.806531,fpwktinv
2916313605,Polyommatus coridon (Poda 1761),51.225007,-0.418963,fpwktinv
2916334691,Polyommatus coridon (Poda 1761),51.235307,-0.518882,fpwktinv
2916337410,Polyommatus coridon (Poda 1761),50.842633,-0.105228,fpwktinv
2916340131,Polyommatus coridon (Poda 1761),50.980305,-1.08258,fpwktinv
2916341161,Polyommatus coridon (Poda 1761),50.974896,-1.937279,fpwktinv
2916345781,Polyommatus coridon (Poda 1761),51.415501,-1.936681,fpwktinv
2916354474,Polyommatus coridon (Poda 1761),51.801977,-2.197183,fpwktinv
2916357082,Polyommatus coridon (Poda 1761),51.74214,-0.806531,fpwktinv
2916369636,Polyommatus coridon (Poda 1761),51.159424,1.395252,fpwktinv
2916382163,Polyommatus coridon (Poda 1761),52.153915,-0.006195,fpwktinv
2916383740,Polyommatus coridon (Poda 1761),51.648798,-2.34105,fpwktinv
2916387540,Polyommatus coridon (Poda 1761),51.10851,-1.451438,fpwktinv
2916392179,Polyommatus coridon (Poda 1761),51.648798,-2.34105,fpwktinv
2916394570,Polyommatus coridon (Poda 1761),51.961406,-0.349522,fpwktinv
